idciudadvotacion,NombreCiudad,idProvincia,NombreProvincia,idmun,NombreMunicipio,idpersona,idsexo,Des_sexo,edad
2,La Paz,10,Inquisivi,1,Inquisivi,1810161,1,Masculino,33
2,La Paz,10,Inquisivi,1,Inquisivi,1811206,1,Masculino,37
2,La Paz,13,Aroma,5,Patacamaya,692435,1,Masculino,54
2,La Paz,13,Aroma,5,Patacamaya,2329962,1,Masculino,37
2,La Paz,13,Aroma,5,Patacamaya,1777541,2,Femenino,77
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,1784025,2,Femenino,91
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,1836478,2,Femenino,81
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,1838048,2,Femenino,36
2,La Paz,8,Ingavi,3,Tiahuanacu,755546,1,Masculino,93
2,La Paz,8,Ingavi,3,Tiahuanacu,2213401,1,Masculino,24
2,La Paz,8,Ingavi,3,Tiahuanacu,2250003,2,Femenino,56
2,La Paz,8,Ingavi,3,Tiahuanacu,2331425,1,Masculino,26
2,La Paz,8,Ingavi,3,Tiahuanacu,8627422,1,Masculino,22
2,La Paz,8,Ingavi,7,Taraco,760228,2,Femenino,34
2,La Paz,8,Ingavi,7,Taraco,2887324,1,Masculino,24
2,La Paz,9,Loayza,5,Cairoma,1033567,1,Masculino,41
2,La Paz,3,Pacajes,1,Corocoro,2696736,2,Femenino,30
2,La Paz,3,Pacajes,1,Corocoro,839646,2,Femenino,58
2,La Paz,9,Loayza,5,Cairoma,1807964,1,Masculino,33
2,La Paz,9,Loayza,5,Cairoma,2212397,2,Femenino,57
2,La Paz,11,Sud Yungas,4,Palos Blancos,1797093,1,Masculino,82
2,La Paz,11,Sud Yungas,4,Palos Blancos,2081739,1,Masculino,45
2,La Paz,11,Sud Yungas,4,Palos Blancos,2180016,1,Masculino,50
2,La Paz,11,Sud Yungas,4,Palos Blancos,2291115,1,Masculino,31
2,La Paz,11,Sud Yungas,4,Palos Blancos,2713773,2,Femenino,30
2,La Paz,11,Sud Yungas,4,Palos Blancos,9072942,2,Femenino,33
2,La Paz,11,Sud Yungas,4,Palos Blancos,10527660,1,Masculino,32
2,La Paz,11,Sud Yungas,4,Palos Blancos,10870568,2,Femenino,25
2,La Paz,11,Sud Yungas,4,Palos Blancos,10920202,1,Masculino,52
2,La Paz,11,Sud Yungas,4,Palos Blancos,2168211,1,Masculino,26
2,La Paz,11,Sud Yungas,4,Palos Blancos,10846670,2,Femenino,33
2,La Paz,11,Sud Yungas,4,Palos Blancos,722915,1,Masculino,32
2,La Paz,2,Omasuyos,1,Achacachi,85387,2,Femenino,31
2,La Paz,2,Omasuyos,1,Achacachi,699376,2,Femenino,90
2,La Paz,2,Omasuyos,1,Achacachi,706723,2,Femenino,73
2,La Paz,2,Omasuyos,1,Achacachi,713080,2,Femenino,86
2,La Paz,2,Omasuyos,1,Achacachi,740690,1,Masculino,41
2,La Paz,2,Omasuyos,1,Achacachi,1051533,1,Masculino,30
2,La Paz,2,Omasuyos,1,Achacachi,1788428,2,Femenino,30
2,La Paz,2,Omasuyos,1,Achacachi,1801596,2,Femenino,31
2,La Paz,2,Omasuyos,1,Achacachi,2221575,1,Masculino,25
2,La Paz,2,Omasuyos,1,Achacachi,2240691,2,Femenino,26
2,La Paz,2,Omasuyos,1,Achacachi,2241870,1,Masculino,28
2,La Paz,2,Omasuyos,1,Achacachi,2276791,2,Femenino,46
2,La Paz,2,Omasuyos,1,Achacachi,8651336,1,Masculino,22
2,La Paz,2,Omasuyos,1,Achacachi,8704605,1,Masculino,27
2,La Paz,2,Omasuyos,1,Achacachi,10436653,1,Masculino,45
2,La Paz,2,Omasuyos,3,Chua Cocani,815628,2,Femenino,90
2,La Paz,2,Omasuyos,3,Chua Cocani,1607066,1,Masculino,31
2,La Paz,2,Omasuyos,3,Chua Cocani,2212924,1,Masculino,27
2,La Paz,2,Omasuyos,3,Chua Cocani,2343607,1,Masculino,34
2,La Paz,2,Omasuyos,3,Chua Cocani,2857760,1,Masculino,25
2,La Paz,2,Omasuyos,3,Chua Cocani,9116467,2,Femenino,31
2,La Paz,2,Omasuyos,3,Chua Cocani,10732638,1,Masculino,41
2,La Paz,8,Ingavi,1,Viacha,2247698,1,Masculino,24
2,La Paz,8,Ingavi,1,Viacha,2307230,1,Masculino,31
2,La Paz,8,Ingavi,1,Viacha,2732929,2,Femenino,55
2,La Paz,10,Inquisivi,4,Colquiri,790391,2,Femenino,88
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,1803532,2,Femenino,48
2,La Paz,11,Sud Yungas,5,La Asunta,788919,1,Masculino,39
2,La Paz,11,Sud Yungas,5,La Asunta,1132441,2,Femenino,32
2,La Paz,11,Sud Yungas,5,La Asunta,2144400,2,Femenino,24
2,La Paz,11,Sud Yungas,5,La Asunta,2859492,1,Masculino,29
2,La Paz,11,Sud Yungas,5,La Asunta,11960435,1,Masculino,46
2,La Paz,11,Sud Yungas,5,La Asunta,191498,1,Masculino,35
2,La Paz,11,Sud Yungas,5,La Asunta,802674,1,Masculino,51
2,La Paz,11,Sud Yungas,5,La Asunta,1594909,1,Masculino,78
2,La Paz,11,Sud Yungas,5,La Asunta,2521167,2,Femenino,36
2,La Paz,11,Sud Yungas,5,La Asunta,11210161,1,Masculino,25
2,La Paz,11,Sud Yungas,5,La Asunta,1961031,1,Masculino,55
2,La Paz,11,Sud Yungas,5,La Asunta,1631478,1,Masculino,34
2,La Paz,13,Aroma,1,Sicasica,195691,1,Masculino,23
2,La Paz,13,Aroma,1,Sicasica,1471255,2,Femenino,34
2,La Paz,13,Aroma,1,Sicasica,1820343,2,Femenino,84
2,La Paz,13,Aroma,1,Sicasica,2247098,2,Femenino,29
2,La Paz,13,Aroma,1,Sicasica,10117869,2,Femenino,31
2,La Paz,13,Aroma,1,Sicasica,196377,2,Femenino,23
2,La Paz,13,Aroma,1,Sicasica,2236051,2,Femenino,26
2,La Paz,14,Nor Yungas,2,Coripata,768060,2,Femenino,85
2,La Paz,14,Nor Yungas,2,Coripata,778105,1,Masculino,30
2,La Paz,11,Sud Yungas,5,La Asunta,2641579,1,Masculino,36
2,La Paz,11,Sud Yungas,5,La Asunta,11216980,2,Femenino,47
2,La Paz,13,Aroma,1,Sicasica,1472861,1,Masculino,40
2,La Paz,13,Aroma,1,Sicasica,1788975,1,Masculino,89
2,La Paz,13,Aroma,1,Sicasica,1829352,2,Femenino,34
2,La Paz,13,Aroma,1,Sicasica,1862712,1,Masculino,37
2,La Paz,13,Aroma,1,Sicasica,2245092,1,Masculino,27
2,La Paz,13,Aroma,1,Sicasica,2874651,2,Femenino,24
2,La Paz,13,Aroma,1,Sicasica,10214481,2,Femenino,34
2,La Paz,2,Omasuyos,2,Villa Ancoraimes,1119776,2,Femenino,55
2,La Paz,2,Omasuyos,2,Villa Ancoraimes,1327962,2,Femenino,90
2,La Paz,2,Omasuyos,2,Villa Ancoraimes,1328630,2,Femenino,97
2,La Paz,7,Franz Tamayo,1,Apolo,1776226,2,Femenino,75
2,La Paz,7,Franz Tamayo,1,Apolo,10925580,2,Femenino,57
2,La Paz,7,Franz Tamayo,2,Pelechuco,736024,1,Masculino,36
2,La Paz,7,Franz Tamayo,2,Pelechuco,2860143,1,Masculino,27
2,La Paz,9,Loayza,2,Sapahaqui,1817288,1,Masculino,51
2,La Paz,9,Loayza,2,Sapahaqui,1425765,1,Masculino,76
2,La Paz,11,Sud Yungas,4,Palos Blancos,762681,1,Masculino,30
2,La Paz,11,Sud Yungas,4,Palos Blancos,766758,1,Masculino,94
2,La Paz,11,Sud Yungas,4,Palos Blancos,2863856,2,Femenino,24
2,La Paz,11,Sud Yungas,4,Palos Blancos,9229599,1,Masculino,31
2,La Paz,13,Aroma,4,Calamarca,1941759,1,Masculino,29
2,La Paz,13,Aroma,4,Calamarca,2243270,1,Masculino,25
2,La Paz,13,Aroma,4,Calamarca,8225883,1,Masculino,24
2,La Paz,13,Aroma,4,Calamarca,2187867,1,Masculino,26
2,La Paz,10,Inquisivi,2,Quime,1796596,1,Masculino,36
2,La Paz,11,Sud Yungas,5,La Asunta,772056,1,Masculino,47
2,La Paz,11,Sud Yungas,5,La Asunta,2142593,2,Femenino,25
2,La Paz,13,Aroma,5,Patacamaya,1476787,2,Femenino,99
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,741922,2,Femenino,87
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,741990,1,Masculino,48
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,745765,2,Femenino,91
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,1057353,2,Femenino,84
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,1810954,2,Femenino,32
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,2035737,1,Masculino,39
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,2297367,1,Masculino,29
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,2298103,1,Masculino,25
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,8788206,1,Masculino,36
2,La Paz,17,Manco Kapac,2,San Pedro de Tiquina,10926451,1,Masculino,31
2,La Paz,12,Los Andes,3,Batallas,1642876,1,Masculino,50
2,La Paz,12,Los Andes,3,Batallas,1660523,2,Femenino,46
2,La Paz,14,Nor Yungas,2,Coripata,756598,1,Masculino,59
2,La Paz,8,Ingavi,6,Jesús de Machaka,1130048,2,Femenino,82
2,La Paz,8,Ingavi,6,Jesús de Machaka,1147371,1,Masculino,30
2,La Paz,8,Ingavi,6,Jesús de Machaka,1154016,2,Femenino,85
2,La Paz,8,Ingavi,6,Jesús de Machaka,2888132,2,Femenino,24
2,La Paz,9,Loayza,1,Luribay,2048668,2,Femenino,94
2,La Paz,11,Sud Yungas,2,Irupana,10728538,1,Masculino,31
2,La Paz,11,Sud Yungas,3,Yanacachi,191687,1,Masculino,25
2,La Paz,11,Sud Yungas,3,Yanacachi,755531,1,Masculino,55
2,La Paz,11,Sud Yungas,3,Yanacachi,2307183,1,Masculino,27
2,La Paz,11,Sud Yungas,3,Yanacachi,10214062,1,Masculino,30
2,La Paz,11,Sud Yungas,3,Yanacachi,746964,1,Masculino,31
2,La Paz,13,Aroma,2,Umala,1454829,1,Masculino,35
2,La Paz,12,Los Andes,1,Pucarani,835033,2,Femenino,79
2,La Paz,12,Los Andes,1,Pucarani,835301,2,Femenino,79
2,La Paz,12,Los Andes,1,Pucarani,1498674,1,Masculino,35
2,La Paz,12,Los Andes,1,Pucarani,1853732,1,Masculino,42
2,La Paz,12,Los Andes,1,Pucarani,2394673,1,Masculino,37
2,La Paz,12,Los Andes,1,Pucarani,2718643,2,Femenino,26
2,La Paz,12,Los Andes,1,Pucarani,8404134,1,Masculino,36
2,La Paz,12,Los Andes,1,Pucarani,10712494,2,Femenino,26
2,La Paz,2,Omasuyos,1,Achacachi,2083739,1,Masculino,28
2,La Paz,2,Omasuyos,1,Achacachi,10406822,1,Masculino,54
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,2304100,1,Masculino,25
2,La Paz,3,Pacajes,2,Caquiaviri,1858662,1,Masculino,34
2,La Paz,3,Pacajes,2,Caquiaviri,1947599,2,Femenino,86
2,La Paz,3,Pacajes,2,Caquiaviri,1947638,2,Femenino,85
2,La Paz,3,Pacajes,2,Caquiaviri,2884985,2,Femenino,26
2,La Paz,9,Loayza,3,Yaco,1788338,2,Femenino,35
2,La Paz,6,Larecaja,1,Sorata,1797444,1,Masculino,39
2,La Paz,6,Larecaja,1,Sorata,2213938,2,Femenino,27
2,La Paz,9,Loayza,5,Cairoma,2250613,2,Femenino,24
2,La Paz,12,Los Andes,1,Pucarani,754084,2,Femenino,58
2,La Paz,12,Los Andes,1,Pucarani,10289452,2,Femenino,26
2,La Paz,11,Sud Yungas,2,Irupana,764055,1,Masculino,49
2,La Paz,11,Sud Yungas,2,Irupana,9404978,1,Masculino,36
2,La Paz,13,Aroma,6,Colquencha,691548,1,Masculino,31
2,La Paz,13,Aroma,6,Colquencha,2886932,2,Femenino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,857361,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,863720,2,Femenino,70
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,864013,2,Femenino,93
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1339431,2,Femenino,90
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10223311,1,Masculino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10480915,2,Femenino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10619095,1,Masculino,36
2,La Paz,13,Aroma,1,Sicasica,196874,1,Masculino,43
2,La Paz,13,Aroma,1,Sicasica,2103702,1,Masculino,26
2,La Paz,13,Aroma,1,Sicasica,4867535,1,Masculino,48
2,La Paz,18,Gualberto Villarroel,2,Papel Pampa,1042165,1,Masculino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,984684,2,Femenino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,989989,2,Femenino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1092419,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2518663,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2559239,2,Femenino,38
2,La Paz,13,Aroma,1,Sicasica,231570,1,Masculino,25
2,La Paz,13,Aroma,1,Sicasica,802495,2,Femenino,104
2,La Paz,13,Aroma,1,Sicasica,1857276,1,Masculino,32
2,La Paz,13,Aroma,1,Sicasica,2246533,2,Femenino,35
2,La Paz,14,Nor Yungas,2,Coripata,133645,2,Femenino,23
2,La Paz,14,Nor Yungas,2,Coripata,134327,1,Masculino,23
2,La Paz,14,Nor Yungas,2,Coripata,1621035,2,Femenino,41
2,La Paz,14,Nor Yungas,2,Coripata,2049007,1,Masculino,37
2,La Paz,14,Nor Yungas,2,Coripata,2050715,2,Femenino,81
2,La Paz,2,Omasuyos,5,Santiago de Huata,2868767,2,Femenino,26
2,La Paz,5,Muñecas,1,Chuma,192218,2,Femenino,27
2,La Paz,5,Muñecas,1,Chuma,192367,2,Femenino,47
2,La Paz,5,Muñecas,1,Chuma,705939,1,Masculino,56
2,La Paz,5,Muñecas,1,Chuma,710720,2,Femenino,79
2,La Paz,5,Muñecas,1,Chuma,710838,1,Masculino,89
2,La Paz,5,Muñecas,1,Chuma,1153499,1,Masculino,58
2,La Paz,6,Larecaja,4,Quiabaya,1615535,1,Masculino,52
2,La Paz,2,Omasuyos,2,Villa Ancoraimes,745227,1,Masculino,91
2,La Paz,2,Omasuyos,3,Chua Cocani,1784148,2,Femenino,49
2,La Paz,2,Omasuyos,3,Chua Cocani,1865831,2,Femenino,72
2,La Paz,2,Omasuyos,3,Chua Cocani,10915442,2,Femenino,55
2,La Paz,5,Muñecas,2,Ayata,707968,2,Femenino,83
2,La Paz,5,Muñecas,2,Ayata,709772,1,Masculino,85
2,La Paz,5,Muñecas,2,Ayata,710801,2,Femenino,71
2,La Paz,5,Muñecas,2,Ayata,711276,1,Masculino,89
2,La Paz,6,Larecaja,3,Tacacoma,10183193,1,Masculino,38
2,La Paz,3,Pacajes,3,Calacoto,100159,1,Masculino,23
2,La Paz,6,Larecaja,7,Mapiri,1873855,1,Masculino,87
2,La Paz,6,Larecaja,7,Mapiri,1877574,1,Masculino,50
2,La Paz,8,Ingavi,1,Viacha,730787,2,Femenino,55
2,La Paz,8,Ingavi,1,Viacha,2357645,1,Masculino,56
2,La Paz,9,Loayza,1,Luribay,11987946,1,Masculino,46
2,La Paz,11,Sud Yungas,2,Irupana,10763424,1,Masculino,25
2,La Paz,11,Sud Yungas,2,Irupana,798707,1,Masculino,81
2,La Paz,11,Sud Yungas,2,Irupana,8446108,1,Masculino,31
2,La Paz,11,Sud Yungas,3,Yanacachi,191684,1,Masculino,49
2,La Paz,11,Sud Yungas,4,Palos Blancos,179847,1,Masculino,23
2,La Paz,11,Sud Yungas,4,Palos Blancos,179911,1,Masculino,31
2,La Paz,10,Inquisivi,4,Colquiri,796378,1,Masculino,35
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,236833,2,Femenino,24
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,236976,1,Masculino,23
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,2081500,2,Femenino,52
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,2307718,1,Masculino,26
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,2310160,2,Femenino,26
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,2877937,1,Masculino,24
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,2882526,1,Masculino,25
2,La Paz,10,Inquisivi,6,Villa Libertad Licoma,8785561,1,Masculino,31
2,La Paz,11,Sud Yungas,5,La Asunta,2221750,1,Masculino,25
2,La Paz,11,Sud Yungas,5,La Asunta,10819276,2,Femenino,30
2,La Paz,4,Camacho,1,Puerto Acosta,2053856,2,Femenino,86
2,La Paz,10,Inquisivi,1,Inquisivi,130545,2,Femenino,36
2,La Paz,10,Inquisivi,1,Inquisivi,1811649,1,Masculino,89
2,La Paz,10,Inquisivi,1,Inquisivi,2149309,2,Femenino,49
2,La Paz,13,Aroma,5,Patacamaya,687914,2,Femenino,87
2,La Paz,13,Aroma,5,Patacamaya,1865563,1,Masculino,42
2,La Paz,11,Sud Yungas,4,Palos Blancos,1836760,1,Masculino,37
2,La Paz,11,Sud Yungas,4,Palos Blancos,2039375,2,Femenino,29
2,La Paz,11,Sud Yungas,4,Palos Blancos,2171771,1,Masculino,57
2,La Paz,11,Sud Yungas,4,Palos Blancos,2173482,1,Masculino,24
2,La Paz,11,Sud Yungas,4,Palos Blancos,2194331,1,Masculino,41
2,La Paz,11,Sud Yungas,4,Palos Blancos,2214285,2,Femenino,26
2,La Paz,11,Sud Yungas,4,Palos Blancos,2701028,2,Femenino,35
2,La Paz,11,Sud Yungas,4,Palos Blancos,2863701,1,Masculino,25
2,La Paz,11,Sud Yungas,4,Palos Blancos,2881558,2,Femenino,24
2,La Paz,11,Sud Yungas,4,Palos Blancos,8874416,2,Femenino,40
2,La Paz,11,Sud Yungas,4,Palos Blancos,9230288,1,Masculino,27
2,La Paz,11,Sud Yungas,4,Palos Blancos,10384345,2,Femenino,27
2,La Paz,11,Sud Yungas,4,Palos Blancos,1498534,2,Femenino,44
2,La Paz,11,Sud Yungas,4,Palos Blancos,2069732,1,Masculino,43
2,La Paz,11,Sud Yungas,4,Palos Blancos,732332,1,Masculino,56
2,La Paz,13,Aroma,4,Calamarca,1455414,2,Femenino,42
2,La Paz,13,Aroma,4,Calamarca,2280778,2,Femenino,27
2,La Paz,5,Muñecas,2,Ayata,1074238,2,Femenino,83
2,La Paz,5,Muñecas,2,Ayata,1652524,1,Masculino,37
2,La Paz,5,Muñecas,2,Ayata,2242331,1,Masculino,25
2,La Paz,8,Ingavi,5,La (Marka) San Andrés de Machaca,1076308,2,Femenino,99
2,La Paz,11,Sud Yungas,1,Chulumani,115010,1,Masculino,27
2,La Paz,11,Sud Yungas,1,Chulumani,756632,2,Femenino,40
2,La Paz,11,Sud Yungas,1,Chulumani,797035,2,Femenino,47
2,La Paz,15,Abel Iturralde,2,San Buenaventura,175874,1,Masculino,23
2,La Paz,15,Abel Iturralde,2,San Buenaventura,176512,1,Masculino,33
2,La Paz,15,Abel Iturralde,2,San Buenaventura,760778,2,Femenino,87
2,La Paz,15,Abel Iturralde,2,San Buenaventura,771876,2,Femenino,90
2,La Paz,15,Abel Iturralde,2,San Buenaventura,771969,2,Femenino,58
2,La Paz,15,Abel Iturralde,2,San Buenaventura,1860717,1,Masculino,38
2,La Paz,19,General José Manuel Pando,1,Santiago de Machaca,1131572,2,Femenino,90
2,La Paz,19,General José Manuel Pando,1,Santiago de Machaca,1135669,2,Femenino,93
2,La Paz,19,General José Manuel Pando,1,Santiago de Machaca,2258946,1,Masculino,27
2,La Paz,19,General José Manuel Pando,1,Santiago de Machaca,2570451,1,Masculino,39
2,La Paz,19,General José Manuel Pando,1,Santiago de Machaca,11966017,1,Masculino,24
2,La Paz,20,Caranavi,1,Caranavi,185647,1,Masculino,23
2,La Paz,20,Caranavi,1,Caranavi,226110,2,Femenino,25
2,La Paz,20,Caranavi,1,Caranavi,701360,2,Femenino,51
2,La Paz,20,Caranavi,1,Caranavi,807788,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1114410,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1128968,2,Femenino,53
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1681498,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2263543,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2268123,2,Femenino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2268941,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2279688,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2477546,2,Femenino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2579875,2,Femenino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1715508,2,Femenino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1717983,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1719216,1,Masculino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1996630,2,Femenino,52
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2149664,2,Femenino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2192716,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2196959,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2777752,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2860594,2,Femenino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8614515,2,Femenino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8737366,1,Masculino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8821215,2,Femenino,22
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10113270,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10262964,1,Masculino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10407192,1,Masculino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11503446,2,Femenino,36
2,La Paz,13,Aroma,1,Sicasica,1080585,1,Masculino,32
2,La Paz,14,Nor Yungas,2,Coripata,762513,1,Masculino,44
2,La Paz,14,Nor Yungas,2,Coripata,763650,1,Masculino,89
2,La Paz,14,Nor Yungas,2,Coripata,771001,1,Masculino,87
2,La Paz,14,Nor Yungas,2,Coripata,772642,2,Femenino,83
2,La Paz,14,Nor Yungas,2,Coripata,811446,2,Femenino,53
2,La Paz,14,Nor Yungas,2,Coripata,812718,1,Masculino,89
2,La Paz,14,Nor Yungas,2,Coripata,814321,1,Masculino,74
2,La Paz,14,Nor Yungas,2,Coripata,1619212,2,Femenino,93
2,La Paz,14,Nor Yungas,2,Coripata,1622887,1,Masculino,43
2,La Paz,14,Nor Yungas,2,Coripata,1640618,2,Femenino,79
2,La Paz,14,Nor Yungas,2,Coripata,2167111,1,Masculino,28
2,La Paz,14,Nor Yungas,2,Coripata,2170406,2,Femenino,39
2,La Paz,14,Nor Yungas,2,Coripata,2176957,1,Masculino,27
2,La Paz,14,Nor Yungas,2,Coripata,2284686,1,Masculino,27
2,La Paz,14,Nor Yungas,2,Coripata,2285353,2,Femenino,49
2,La Paz,14,Nor Yungas,2,Coripata,2442567,1,Masculino,31
2,La Paz,14,Nor Yungas,2,Coripata,2849665,1,Masculino,25
2,La Paz,14,Nor Yungas,2,Coripata,2866178,2,Femenino,48
2,La Paz,14,Nor Yungas,2,Coripata,11218201,2,Femenino,34
2,La Paz,14,Nor Yungas,2,Coripata,11263171,1,Masculino,57
2,La Paz,20,Caranavi,1,Caranavi,1778547,1,Masculino,33
2,La Paz,20,Caranavi,1,Caranavi,2088831,1,Masculino,34
2,La Paz,20,Caranavi,1,Caranavi,2092139,1,Masculino,27
2,La Paz,8,Ingavi,1,Viacha,839804,2,Femenino,47
2,La Paz,11,Sud Yungas,5,La Asunta,785331,2,Femenino,47
2,La Paz,11,Sud Yungas,5,La Asunta,788503,1,Masculino,47
2,La Paz,11,Sud Yungas,5,La Asunta,2216787,2,Femenino,28
2,La Paz,11,Sud Yungas,5,La Asunta,10820863,1,Masculino,25
2,La Paz,11,Sud Yungas,5,La Asunta,10849611,1,Masculino,25
2,La Paz,11,Sud Yungas,5,La Asunta,2150821,2,Femenino,56
2,La Paz,11,Sud Yungas,5,La Asunta,2160613,2,Femenino,29
2,La Paz,6,Larecaja,4,Quiabaya,1948094,2,Femenino,97
2,La Paz,6,Larecaja,4,Quiabaya,1949030,1,Masculino,59
2,La Paz,6,Larecaja,2,Guanay,1462198,1,Masculino,41
2,La Paz,6,Larecaja,2,Guanay,10144689,1,Masculino,21
2,La Paz,6,Larecaja,2,Guanay,10457881,1,Masculino,57
2,La Paz,6,Larecaja,7,Mapiri,713914,1,Masculino,91
2,La Paz,6,Larecaja,7,Mapiri,1945657,2,Femenino,87
2,La Paz,6,Larecaja,7,Mapiri,1945789,1,Masculino,55
2,La Paz,6,Larecaja,7,Mapiri,1945889,1,Masculino,47
2,La Paz,6,Larecaja,7,Mapiri,2090385,2,Femenino,28
2,La Paz,6,Larecaja,7,Mapiri,2129994,2,Femenino,24
2,La Paz,6,Larecaja,7,Mapiri,2278365,1,Masculino,26
2,La Paz,6,Larecaja,7,Mapiri,2295396,1,Masculino,43
2,La Paz,6,Larecaja,7,Mapiri,2295649,1,Masculino,25
2,La Paz,6,Larecaja,7,Mapiri,2358018,2,Femenino,32
2,La Paz,6,Larecaja,7,Mapiri,2840091,1,Masculino,53
2,La Paz,6,Larecaja,7,Mapiri,2883176,1,Masculino,28
2,La Paz,6,Larecaja,7,Mapiri,8660675,2,Femenino,26
2,La Paz,6,Larecaja,7,Mapiri,8712365,1,Masculino,54
2,La Paz,6,Larecaja,7,Mapiri,10196852,1,Masculino,26
2,La Paz,6,Larecaja,7,Mapiri,10196933,1,Masculino,23
2,La Paz,6,Larecaja,7,Mapiri,10197002,1,Masculino,28
2,La Paz,6,Larecaja,7,Mapiri,10197688,2,Femenino,29
2,La Paz,6,Larecaja,7,Mapiri,11213721,2,Femenino,30
2,La Paz,6,Larecaja,7,Mapiri,11263843,2,Femenino,36
2,La Paz,6,Larecaja,7,Mapiri,11316434,1,Masculino,37
2,La Paz,3,Pacajes,2,Caquiaviri,1062216,2,Femenino,85
2,La Paz,9,Loayza,1,Luribay,1401616,2,Femenino,45
2,La Paz,11,Sud Yungas,2,Irupana,773541,2,Femenino,81
2,La Paz,11,Sud Yungas,3,Yanacachi,761642,1,Masculino,46
2,La Paz,11,Sud Yungas,3,Yanacachi,772173,1,Masculino,36
2,La Paz,11,Sud Yungas,3,Yanacachi,772673,2,Femenino,58
2,La Paz,11,Sud Yungas,3,Yanacachi,774745,2,Femenino,74
2,La Paz,11,Sud Yungas,3,Yanacachi,10214046,1,Masculino,51
2,La Paz,11,Sud Yungas,3,Yanacachi,12014349,2,Femenino,43
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,787096,2,Femenino,96
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,801571,1,Masculino,33
2,La Paz,8,Ingavi,2,Puerto Mayor de Guaqui,1066378,1,Masculino,90
